2025-09-23 08:52:34;$1;4;;12054;3862;0;0;0;0;0;0;0;309;0;6;43
2025-09-23 08:52:36;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:52:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:42;$1;4;;12054;3861;0;0;0;0;0;0;0;309;0;6;40
2025-09-23 08:52:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:52:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:56;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:52:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:00;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:04;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:53:06;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:10;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:16;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:22;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:28;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:30;$1;4;;12054;3864;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:36;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:53:38;$1;4;;12054;3864;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:42;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:46;$1;4;;12054;3864;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:53:56;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:53:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:54:00;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:54:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:04;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:06;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:10;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:16;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:22;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:28;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:54:30;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:36;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:54:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:42;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:56;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:54:58;$1;4;;12054;3863;0;0;0;0;0;0;0;309;0;6;42
2025-09-23 08:55:00;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:04;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:55:06;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:55:10;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:55:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:16;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:22;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;6;44
2025-09-23 08:55:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:28;$1;4;;12054;3865;0;0;0;0;0;0;0;309;0;6;44
2025-09-23 08:55:30;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:36;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:42;$1;4;;12054;3865;0;0;0;0;0;0;0;309;0;6;44
2025-09-23 08:55:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:56;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:55:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:56:00;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:56:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;6;45
2025-09-23 08:56:04;$1;4;;12054;3857;4;0;0;0;0;0;0;309;0;0;47
2025-09-23 08:56:06;$1;2;;12027;3533;15;0;0;0;0;0;0;309;0;0;18
2025-09-23 08:56:08;$1;2;;12027;3308;35;0;0;0;0;0;0;309;0;0;30
2025-09-23 08:56:10;$1;4;;12054;3003;0;0;0;0;0;0;0;309;0;0;34
2025-09-23 08:56:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:16;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:22;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:28;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:30;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:36;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:56:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:56:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:42;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:56;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:56:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:00;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:04;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:06;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:10;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:16;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:57:22;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:57:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:28;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:30;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:36;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:40;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:42;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:57:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:56;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:57:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:00;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:04;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:06;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:10;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:12;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:14;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:58:16;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:18;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:22;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:26;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:28;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:30;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:32;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:36;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:40;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:42;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:44;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:46;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:48;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:58:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:58:54;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:58:56;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:58:58;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:00;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:02;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:04;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:06;$1;4;;12054;3857;0;0;0;0;0;0;0;306;1;0;37
2025-09-23 08:59:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:10;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:12;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 08:59:14;$1;4;;12054;3857;0;0;0;0;0;0;0;306;1;0;37
2025-09-23 08:59:16;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:18;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:20;$1;4;;12054;3862;0;0;0;0;0;0;0;306;1;0;35
2025-09-23 08:59:22;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:24;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:26;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:28;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:30;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:32;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:34;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:36;$1;4;;12054;3857;0;0;0;0;0;0;0;306;1;0;37
2025-09-23 08:59:38;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:40;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:42;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:44;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:46;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:48;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:50;$1;4;;12054;3863;0;0;0;0;0;0;0;306;0;0;35
2025-09-23 08:59:52;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 08:59:54;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:56;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 08:59:58;$1;4;;12054;3865;0;0;0;0;0;0;0;309;0;0;42
2025-09-23 09:00:00;$1;4;;12054;3857;0;0;0;0;0;0;0;306;1;0;37
2025-09-23 09:00:02;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 09:00:04;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:06;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:08;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 09:00:10;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:12;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:14;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:16;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:18;$1;4;;12054;3857;0;0;0;0;0;0;0;309;0;0;43
2025-09-23 09:00:20;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 09:00:22;$1;4;;12047;3857;0;0;0;0;0;0;0;306;0;0;38
2025-09-23 09:00:24;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:26;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:28;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:30;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:32;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:34;$1;4;;12054;3865;0;0;0;0;0;0;0;306;0;0;37
2025-09-23 09:00:36;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:38;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:40;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:42;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:44;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:46;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:48;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:50;$1;4;;12054;3857;0;0;0;0;0;0;0;309;1;0;42
2025-09-23 09:00:52;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
2025-09-23 09:00:54;$1;4;;12054;3857;0;0;0;0;0;0;0;306;0;0;36
