date;system_time;cycle_time;data starting; cycle; empty; provided voltage; voltage (mV); current (cA); battery1; battery2; battery3; battery4; battery5; battery6; unknown0; unknown1; capacity (mAh); unknown2
2025-10-25; 02:00:30;0:00:04.638267;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:30;0:00:04.743003;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:30;0:00:04.854496;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:31;0:00:04.960281;$1;1;;12007;4197;20;0;0;0;0;0;0;337;0;5;16
2025-10-25; 02:00:31;0:00:05.064030;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:31;0:00:05.170848;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:31;0:00:05.281422;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;5;21
2025-10-25; 02:00:31;0:00:05.384296;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:31;0:00:05.493412;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:31;0:00:05.596648;$1;1;;12013;4197;20;0;0;0;0;0;0;337;1;6;23
2025-10-25; 02:00:31;0:00:05.700324;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:31;0:00:05.807424;$1;1;;12007;4197;20;0;0;0;0;0;0;337;0;6;19
2025-10-25; 02:00:31;0:00:05.911147;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:32;0:00:06.015632;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:32;0:00:06.118290;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:32;0:00:06.221196;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;6;22
2025-10-25; 02:00:32;0:00:06.323967;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;7;23
2025-10-25; 02:00:32;0:00:06.428748;$1;1;;12013;4197;20;0;0;0;0;0;0;337;0;7;23
2025-10-25; 02:00:32;0:00:06.531452;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:32;0:00:06.640325;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:32;0:00:06.765988;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:32;0:00:06.884141;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:33;0:00:06.988791;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:33;0:00:07.091863;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:33;0:00:07.199236;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;7;29
2025-10-25; 02:00:33;0:00:07.303841;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;8;18
2025-10-25; 02:00:33;0:00:07.414243;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;8;18
2025-10-25; 02:00:33;0:00:07.518047;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;8;18
2025-10-25; 02:00:33;0:00:07.630389;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;8;18
2025-10-25; 02:00:33;0:00:07.734891;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;8;18
2025-10-25; 02:00:33;0:00:07.864869;$1;1;;12013;4197;19;0;0;0;0;0;0;340;1;8;19
2025-10-25; 02:00:34;0:00:07.976173;$1;1;;12013;4197;19;0;0;0;0;0;0;337;0;8;18
2025-10-25; 02:00:34;0:00:08.082933;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;8;18
2025-10-25; 02:00:34;0:00:08.193448;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;8;18
2025-10-25; 02:00:34;0:00:08.303349;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;9;19
2025-10-25; 02:00:34;0:00:08.407168;$1;1;;12020;4197;19;0;0;0;0;0;0;340;0;9;19
2025-10-25; 02:00:34;0:00:08.531524;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:34;0:00:08.635974;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:34;0:00:08.746478;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:34;0:00:08.853340;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:35;0:00:08.970141;$1;1;;12020;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:35;0:00:09.073381;$1;1;;12013;4197;19;0;0;0;0;0;0;340;0;9;19
2025-10-25; 02:00:35;0:00:09.176106;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;9;17
2025-10-25; 02:00:35;0:00:09.279771;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:35;0:00:09.390050;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:35;0:00:09.494763;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:35;0:00:09.597709;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:35;0:00:09.702264;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:35;0:00:09.809829;$1;1;;12020;4197;19;0;0;0;0;0;0;344;1;10;46
2025-10-25; 02:00:35;0:00:09.912951;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;10;47
2025-10-25; 02:00:36;0:00:10.024934;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:36;0:00:10.129400;$1;1;;12013;4197;19;0;0;0;0;0;0;342;0;10;41
2025-10-25; 02:00:36;0:00:10.237181;$1;1;;12020;4197;19;0;0;0;0;0;0;342;0;11;40
2025-10-25; 02:00:36;0:00:10.342549;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:36;0:00:10.446549;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:36;0:00:10.549456;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:36;0:00:10.652734;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:36;0:00:10.755767;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:36;0:00:10.866140;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:37;0:00:11.002795;$1;1;;12013;4197;19;0;0;0;0;0;0;344;1;11;47
2025-10-25; 02:00:37;0:00:11.119591;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;11;46
2025-10-25; 02:00:37;0:00:11.224693;$1;1;;12013;4197;19;0;0;0;0;0;0;344;1;12;44
2025-10-25; 02:00:37;0:00:11.328763;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;12;45
2025-10-25; 02:00:37;0:00:11.437961;$1;1;;12020;4197;19;0;0;0;0;0;0;342;0;12;43
2025-10-25; 02:00:37;0:00:11.544675;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;12;45
2025-10-25; 02:00:37;0:00:11.647380;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;12;46
2025-10-25; 02:00:37;0:00:11.750895;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;12;45
2025-10-25; 02:00:37;0:00:11.880907;$1;1;;12020;4197;19;0;0;0;0;0;0;344;0;12;45
2025-10-25; 02:00:38;0:00:11.990395;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;12;45
2025-10-25; 02:00:38;0:00:12.113969;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;12;46
2025-10-25; 02:00:38;0:00:12.222458;$1;1;;12013;4197;19;0;0;0;0;0;0;344;1;13;45
2025-10-25; 02:00:38;0:00:12.327159;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;13;44
2025-10-25; 02:00:38;0:00:12.430162;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;13;44
2025-10-25; 02:00:38;0:00:12.533786;$1;1;;12013;4197;19;0;0;0;0;0;0;344;1;13;45
2025-10-25; 02:00:38;0:00:12.636943;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;13;44
