date;time;battery_state;voltage[V];current[mA];capacity[mAh]
2025-09-23;16:16:23;charging;4.196;5;23
2025-09-23;16:16:25;charging;4.204;5;23
2025-09-23;16:16:27;charging;4.196;5;23
2025-09-23;16:16:29;charging;4.202;5;23
2025-09-23;16:16:31;charging;4.197;5;23
2025-09-23;16:16:33;charging;4.196;5;23
2025-09-23;16:16:35;charging;4.201;5;23
2025-09-23;16:16:37;charging;4.202;5;23
2025-09-23;16:16:39;charging;4.197;5;23
2025-09-23;16:16:41;charging;4.197;5;23
2025-09-23;16:16:43;charging;4.204;5;23
2025-09-23;16:16:45;charging;4.2;5;23
2025-09-23;16:16:47;charging;4.197;5;23
2025-09-23;16:16:49;charging;4.197;5;23
2025-09-23;16:16:51;charging;4.197;5;23
2025-09-23;16:16:53;charging;4.197;5;23
2025-09-23;16:16:55;charging;4.197;5;23
2025-09-23;16:16:57;charging;4.205;5;23
2025-09-23;16:16:59;charging;4.197;5;23
2025-09-23;16:17:01;charging;4.197;5;23
2025-09-23;16:17:03;charging;4.197;5;23
2025-09-23;16:17:05;charging;4.197;5;24
2025-09-23;16:17:07;charging;4.197;5;24
2025-09-23;16:17:09;charging;4.197;5;24
2025-09-23;16:17:11;charging;4.197;5;24
2025-09-23;16:17:13;charging;4.196;5;24
2025-09-23;16:17:15;charging;4.203;5;24
2025-09-23;16:17:17;charging;4.197;5;24
2025-09-23;16:17:19;charging;4.2;5;24
2025-09-23;16:17:21;charging;4.196;5;24
2025-09-23;16:17:23;charging;4.199;5;24
2025-09-23;16:17:25;charging;4.202;5;24
2025-09-23;16:17:27;charging;4.201;5;24
2025-09-23;16:17:29;charging;4.196;5;24
2025-09-23;16:17:31;charging;4.204;5;24
2025-09-23;16:17:33;charging;4.197;5;24
2025-09-23;16:17:35;charging;4.202;5;24
2025-09-23;16:17:37;charging;4.196;5;24
2025-09-23;16:17:39;charging;4.197;5;24
2025-09-23;16:17:41;charging;4.2;5;24
2025-09-23;16:17:43;charging;4.196;5;24
2025-09-23;16:17:45;charging;4.196;5;24
2025-09-23;16:17:47;charging;4.197;5;24
2025-09-23;16:17:49;charging;4.197;5;24
2025-09-23;16:17:51;charging;4.203;5;24
2025-09-23;16:17:53;charging;4.196;5;24
2025-09-23;16:17:55;charging;4.201;5;24
2025-09-23;16:17:57;charging;4.2;5;24
2025-09-23;16:17:59;charging;4.202;5;24
2025-09-23;16:18:01;charging;4.196;5;24
2025-09-23;16:18:03;charging;4.196;5;24
2025-09-23;16:18:05;charging;4.197;5;24
2025-09-23;16:18:07;charging;4.197;5;24
2025-09-23;16:18:09;charging;4.196;5;24
2025-09-23;16:18:11;charging;4.205;5;25
2025-09-23;16:18:13;charging;4.197;5;25
2025-09-23;16:18:15;charging;4.197;5;25
2025-09-23;16:18:17;charging;4.202;5;25
2025-09-23;16:18:19;charging;4.196;5;25
2025-09-23;16:18:21;charging;4.197;5;25
2025-09-23;16:18:23;charging;4.197;5;25
2025-09-23;16:18:25;charging;4.196;5;25
2025-09-23;16:18:27;charging;4.2;4;25
2025-09-23;16:18:29;charging;4.196;5;25
2025-09-23;16:18:31;charging;4.197;4;25
2025-09-23;16:18:33;charging;4.202;4;25
2025-09-23;16:18:35;charging;4.196;4;25
2025-09-23;16:18:37;rest;3.95;0;25
2025-09-23;16:18:39;rest;3.95;0;25
