date;system_time;cycle_time;data starting; cycle; empty; provided voltage; voltage (mV); current (cA); battery1; battery2; battery3; battery4; battery5; battery6; unknown0; unknown1; capacity (mAh); unknown2
2025-10-22; 15:39:10;1:48:23.317856;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:12;1:48:25.328054;$1;1;;12000;4204;11;0;0;0;0;0;0;361;0;268;22
2025-10-22; 15:39:14;1:48:27.275125;$1;1;;12000;4198;11;0;0;0;0;0;0;363;0;268;18
2025-10-22; 15:39:16;1:48:29.285721;$1;1;;11993;4197;11;0;0;0;0;0;0;363;0;268;29
2025-10-22; 15:39:18;1:48:31.295868;$1;1;;11993;4197;11;0;0;0;0;0;0;363;0;268;29
2025-10-22; 15:39:20;1:48:33.247546;$1;1;;12000;4197;11;0;0;0;0;0;0;363;1;268;28
2025-10-22; 15:39:22;1:48:35.258060;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:24;1:48:37.266934;$1;1;;12000;4196;11;0;0;0;0;0;0;361;0;268;30
2025-10-22; 15:39:26;1:48:39.315122;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:28;1:48:41.324664;$1;1;;12000;4198;11;0;0;0;0;0;0;363;1;268;19
2025-10-22; 15:39:30;1:48:43.334417;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;268;29
2025-10-22; 15:39:32;1:48:45.282635;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:34;1:48:47.291004;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:36;1:48:49.300527;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;268;25
2025-10-22; 15:39:38;1:48:51.310531;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;268;28
2025-10-22; 15:39:40;1:48:53.255382;$1;1;;12000;4198;11;0;0;0;0;0;0;363;0;269;19
2025-10-22; 15:39:42;1:48:55.265572;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;269;28
2025-10-22; 15:39:44;1:48:57.275670;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;269;28
2025-10-22; 15:39:46;1:48:59.222699;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;269;29
2025-10-22; 15:39:48;1:49:01.332609;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;269;24
2025-10-22; 15:39:51;1:49:03.342642;$1;1;;12000;4200;11;0;0;0;0;0;0;363;0;269;17
2025-10-22; 15:39:52;1:49:05.295846;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;269;25
2025-10-22; 15:39:54;1:49:07.304986;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;269;29
2025-10-22; 15:39:56;1:49:09.315797;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;269;28
2025-10-22; 15:39:58;1:49:11.263996;$1;1;;12000;4203;11;0;0;0;0;0;0;363;0;269;18
2025-10-22; 15:40:00;1:49:13.274244;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;269;25
2025-10-22; 15:40:02;1:49:15.282702;$1;1;;12000;4197;11;0;0;0;0;0;0;361;0;269;30
2025-10-22; 15:40:04;1:49:17.234847;$1;1;;12000;4202;11;0;0;0;0;0;0;363;0;269;19
2025-10-22; 15:40:06;1:49:19.245084;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;269;25
2025-10-22; 15:40:08;1:49:21.253941;$1;1;;12000;4196;11;0;0;0;0;0;0;363;1;269;28
2025-10-22; 15:40:10;1:49:23.303357;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;269;28
2025-10-22; 15:40:12;1:49:25.312726;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;270;21
2025-10-22; 15:40:14;1:49:27.323209;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:16;1:49:29.269327;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:18;1:49:31.279616;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;270;21
2025-10-22; 15:40:20;1:49:33.288489;$1;1;;12000;4200;11;0;0;0;0;0;0;363;0;270;25
2025-10-22; 15:40:22;1:49:35.244122;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:24;1:49:37.254265;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:26;1:49:39.263072;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:28;1:49:41.216217;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;270;16
2025-10-22; 15:40:30;1:49:43.326592;$1;1;;12000;4201;11;0;0;0;0;0;0;363;0;270;24
2025-10-22; 15:40:32;1:49:45.335441;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:34;1:49:47.291365;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:36;1:49:49.301661;$1;1;;12000;4201;11;0;0;0;0;0;0;363;0;270;24
2025-10-22; 15:40:38;1:49:51.311540;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;270;20
2025-10-22; 15:40:40;1:49:53.260053;$1;1;;12000;4201;11;0;0;0;0;0;0;366;0;270;29
2025-10-22; 15:40:42;1:49:55.270527;$1;1;;12000;4197;11;0;0;0;0;0;0;363;1;270;21
2025-10-22; 15:40:44;1:49:57.280573;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:40:46;1:49:59.228819;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:40:48;1:50:01.240071;$1;1;;12000;4199;11;0;0;0;0;0;0;366;0;271;30
2025-10-22; 15:40:50;1:50:03.249233;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:40:52;1:50:05.298046;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:40:54;1:50:07.308142;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:40:56;1:50:09.317375;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;271;21
2025-10-22; 15:40:58;1:50:11.265353;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;271;21
2025-10-22; 15:41:00;1:50:13.274766;$1;1;;12000;4202;11;0;0;0;0;0;0;363;0;271;26
2025-10-22; 15:41:02;1:50:15.283190;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;271;16
2025-10-22; 15:41:04;1:50:17.292136;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:41:06;1:50:19.232497;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;271;21
2025-10-22; 15:41:08;1:50:21.241340;$1;1;;11993;4196;11;0;0;0;0;0;0;363;0;271;20
2025-10-22; 15:41:10;1:50:23.251434;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;271;16
2025-10-22; 15:41:12;1:50:25.301829;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;271;17
2025-10-22; 15:41:14;1:50:27.311907;$1;1;;12000;4198;10;0;0;0;0;0;0;363;0;272;24
2025-10-22; 15:41:16;1:50:29.322623;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;272;18
2025-10-22; 15:41:18;1:50:31.269351;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;272;23
2025-10-22; 15:41:20;1:50:33.278517;$1;1;;12000;4202;11;0;0;0;0;0;0;363;0;272;25
2025-10-22; 15:41:22;1:50:35.288828;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;272;22
2025-10-22; 15:41:24;1:50:37.298091;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;272;19
2025-10-22; 15:41:26;1:50:39.234431;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;272;19
2025-10-22; 15:41:28;1:50:41.243805;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;272;23
2025-10-22; 15:41:30;1:50:43.253491;$1;1;;12000;4200;11;0;0;0;0;0;0;366;0;272;30
2025-10-22; 15:41:32;1:50:45.300525;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;272;23
2025-10-22; 15:41:34;1:50:47.310405;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;272;22
2025-10-22; 15:41:36;1:50:49.321652;$1;1;;12000;4200;11;0;0;0;0;0;0;363;0;272;27
2025-10-22; 15:41:38;1:50:51.268151;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;272;19
2025-10-22; 15:41:40;1:50:53.277893;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;272;23
2025-10-22; 15:41:42;1:50:55.285938;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;272;22
2025-10-22; 15:41:44;1:50:57.295396;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;272;23
2025-10-22; 15:41:46;1:50:59.239880;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;273;18
2025-10-22; 15:41:48;1:51:01.249759;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;273;18
2025-10-22; 15:41:50;1:51:03.258141;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;273;19
2025-10-22; 15:41:52;1:51:05.209128;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;273;23
2025-10-22; 15:41:54;1:51:07.318710;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;273;19
2025-10-22; 15:41:56;1:51:09.329482;$1;1;;11993;4197;11;0;0;0;0;0;0;363;0;273;23
2025-10-22; 15:41:58;1:51:11.280992;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;273;18
2025-10-22; 15:42:00;1:51:13.291875;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;273;22
2025-10-22; 15:42:02;1:51:15.302503;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;273;23
2025-10-22; 15:42:04;1:51:17.249158;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;273;18
2025-10-22; 15:42:06;1:51:19.260003;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;273;22
2025-10-22; 15:42:08;1:51:21.268766;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;273;18
2025-10-22; 15:42:10;1:51:23.220302;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;273;23
2025-10-22; 15:42:12;1:51:25.229261;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;273;19
2025-10-22; 15:42:15;1:51:27.340668;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;273;19
2025-10-22; 15:42:16;1:51:29.288075;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;273;22
2025-10-22; 15:42:18;1:51:31.297268;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:20;1:51:33.307196;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:22;1:51:35.256117;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;274;17
2025-10-22; 15:42:24;1:51:37.266710;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:26;1:51:39.277226;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:28;1:51:41.231440;$1;1;;12000;4197;10;0;0;0;0;0;0;363;0;274;17
2025-10-22; 15:42:30;1:51:43.241567;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:32;1:51:45.251362;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;274;17
2025-10-22; 15:42:34;1:51:47.204082;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:36;1:51:49.314014;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:38;1:51:51.324143;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:40;1:51:53.275627;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:42;1:51:55.286240;$1;1;;12000;4197;11;0;0;0;0;0;0;363;0;274;16
2025-10-22; 15:42:44;1:51:57.296150;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:46;1:51:59.242886;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;274;20
2025-10-22; 15:42:48;1:52:01.252247;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;274;21
2025-10-22; 15:42:50;1:52:03.262711;$1;1;;12000;4200;10;0;0;0;0;0;0;363;0;275;29
2025-10-22; 15:42:52;1:52:05.211371;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;275;21
2025-10-22; 15:42:54;1:52:07.221939;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:42:56;1:52:09.332300;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:42:58;1:52:11.283803;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:43:00;1:52:13.293043;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:43:02;1:52:15.302507;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;275;21
2025-10-22; 15:43:04;1:52:17.252246;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;275;21
2025-10-22; 15:43:06;1:52:19.260829;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:43:08;1:52:21.270090;$1;1;;12000;4199;11;0;0;0;0;0;0;366;0;275;26
2025-10-22; 15:43:10;1:52:23.280009;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;275;20
2025-10-22; 15:43:12;1:52:25.215748;$1;1;;12000;4203;10;0;0;0;0;0;0;366;0;275;27
2025-10-22; 15:43:14;1:52:27.225291;$1;1;;12000;4198;11;0;0;0;0;0;0;366;0;275;27
2025-10-22; 15:43:16;1:52:29.235039;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;275;21
2025-10-22; 15:43:18;1:52:31.288817;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;275;21
2025-10-22; 15:43:20;1:52:33.299033;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:22;1:52:35.308435;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;276;22
2025-10-22; 15:43:24;1:52:37.257813;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:26;1:52:39.268373;$1;1;;12000;4196;10;0;0;0;0;0;0;366;1;276;22
2025-10-22; 15:43:28;1:52:41.279108;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;276;22
2025-10-22; 15:43:30;1:52:43.234334;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:32;1:52:45.243619;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;276;22
2025-10-22; 15:43:34;1:52:47.252653;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:36;1:52:49.201502;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:38;1:52:51.312505;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;276;22
2025-10-22; 15:43:40;1:52:53.321243;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;276;22
2025-10-22; 15:43:42;1:52:55.276968;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:44;1:52:57.286382;$1;1;;11993;4197;11;0;0;0;0;0;0;363;0;276;18
2025-10-22; 15:43:46;1:52:59.295255;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:48;1:53:01.242702;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:50;1:53:03.252654;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;276;23
2025-10-22; 15:43:52;1:53:05.261381;$1;1;;11993;4196;10;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:43:54;1:53:07.216274;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;277;23
2025-10-22; 15:43:56;1:53:09.226355;$1;1;;11993;4197;10;0;0;0;0;0;0;366;0;277;23
2025-10-22; 15:43:58;1:53:11.236528;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;277;23
2025-10-22; 15:44:00;1:53:13.285300;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:02;1:53:15.294303;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:04;1:53:17.303068;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:06;1:53:19.253545;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;277;23
2025-10-22; 15:44:08;1:53:21.263348;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:10;1:53:23.272959;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:12;1:53:25.229618;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:14;1:53:27.240460;$1;1;;12000;4202;10;0;0;0;0;0;0;366;0;277;24
2025-10-22; 15:44:16;1:53:29.250265;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:18;1:53:31.193748;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:20;1:53:33.304006;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:22;1:53:35.315129;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;277;22
2025-10-22; 15:44:24;1:53:37.270522;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;278;25
2025-10-22; 15:44:26;1:53:39.279321;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;278;29
2025-10-22; 15:44:28;1:53:41.288620;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;278;24
2025-10-22; 15:44:30;1:53:43.237231;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;278;24
2025-10-22; 15:44:32;1:53:45.247137;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;278;24
2025-10-22; 15:44:34;1:53:47.256422;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;278;24
2025-10-22; 15:44:36;1:53:49.205461;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;278;25
2025-10-22; 15:44:38;1:53:51.216645;$1;1;;12000;4201;11;0;0;0;0;0;0;366;0;278;21
2025-10-22; 15:44:40;1:53:53.326272;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;278;25
2025-10-22; 15:44:42;1:53:55.273957;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;278;24
2025-10-22; 15:44:44;1:53:57.283271;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;278;25
2025-10-22; 15:44:46;1:53:59.292995;$1;1;;12000;4196;10;0;0;0;0;0;0;363;0;278;28
2025-10-22; 15:44:48;1:54:01.241595;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;278;25
2025-10-22; 15:44:50;1:54:03.252080;$1;1;;12000;4197;11;0;0;0;0;0;0;366;1;278;24
2025-10-22; 15:44:52;1:54:05.261835;$1;1;;12000;4197;10;0;0;0;0;0;0;363;0;278;29
2025-10-22; 15:44:54;1:54:07.215021;$1;1;;12000;4196;11;0;0;0;0;0;0;363;0;278;29
2025-10-22; 15:44:56;1:54:09.223489;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:44:58;1:54:11.232720;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:00;1:54:13.185161;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;279;24
2025-10-22; 15:45:02;1:54:15.295683;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;279;24
2025-10-22; 15:45:04;1:54:17.305346;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:06;1:54:19.249300;$1;1;;12000;4196;11;0;0;0;0;0;0;366;1;279;24
2025-10-22; 15:45:08;1:54:21.258768;$1;1;;12000;4201;11;0;0;0;0;0;0;366;0;279;20
2025-10-22; 15:45:10;1:54:23.269305;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:12;1:54:25.225519;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:14;1:54:27.234661;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:16;1:54:29.244071;$1;1;;12000;4199;10;0;0;0;0;0;0;366;0;279;23
2025-10-22; 15:45:18;1:54:31.193814;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:20;1:54:33.203055;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:22;1:54:35.312531;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;279;25
2025-10-22; 15:45:24;1:54:37.261384;$1;1;;12000;4196;10;0;0;0;0;0;0;363;0;279;29
2025-10-22; 15:45:26;1:54:39.272086;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;279;24
2025-10-22; 15:45:28;1:54:41.282866;$1;1;;12000;4196;11;0;0;0;0;0;0;366;1;280;30
2025-10-22; 15:45:30;1:54:43.230251;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:32;1:54:45.239672;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:34;1:54:47.249198;$1;1;;11993;4197;10;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:36;1:54:49.201710;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:38;1:54:51.212187;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:40;1:54:53.323248;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:42;1:54:55.270760;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:44;1:54:57.280050;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:46;1:54:59.291117;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:48;1:55:01.236930;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:50;1:55:03.246199;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:52;1:55:05.255906;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:45:54;1:55:07.211137;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;280;31
2025-10-22; 15:45:56;1:55:09.220784;$1;1;;12000;4197;10;0;0;0;0;0;0;366;1;280;30
2025-10-22; 15:45:58;1:55:11.231208;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;280;30
2025-10-22; 15:46:00;1:55:13.180395;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:02;1:55:15.290001;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:04;1:55:17.299395;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:06;1:55:19.240989;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:08;1:55:21.250638;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:10;1:55:23.260908;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:12;1:55:25.216641;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:14;1:55:27.226782;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:16;1:55:29.236619;$1;1;;12000;4197;10;0;0;0;0;0;0;366;1;281;31
2025-10-22; 15:46:18;1:55:31.186449;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:20;1:55:33.194793;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:22;1:55:35.304352;$1;1;;12000;4196;11;0;0;0;0;0;0;366;1;281;31
2025-10-22; 15:46:24;1:55:37.255268;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;281;30
2025-10-22; 15:46:26;1:55:39.264549;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:28;1:55:41.274793;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;281;31
2025-10-22; 15:46:30;1:55:43.221292;$1;1;;12000;4196;10;0;0;0;0;0;0;366;1;281;30
2025-10-22; 15:46:32;1:55:45.230863;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:34;1:55:47.241544;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:36;1:55:49.197477;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:38;1:55:51.208474;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:40;1:55:53.218565;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:42;1:55:55.266399;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:44;1:55:57.277066;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:46;1:55:59.287937;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:48;1:56:01.235466;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:50;1:56:03.245788;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:52;1:56:05.254174;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:54;1:56:07.212888;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:46:56;1:56:09.221556;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:46:58;1:56:11.231147;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;282;29
2025-10-22; 15:47:00;1:56:13.180301;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:47:02;1:56:15.290375;$1;1;;12000;4196;10;0;0;0;0;0;0;366;0;282;28
2025-10-22; 15:47:04;1:56:17.299365;$1;1;;12000;4197;11;0;0;0;0;0;0;366;0;283;29
2025-10-22; 15:47:06;1:56:19.253177;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;283;28
2025-10-22; 15:47:08;1:56:21.264050;$1;1;;11993;4197;10;0;0;0;0;0;0;366;0;283;28
2025-10-22; 15:47:10;1:56:23.274771;$1;1;;11993;4197;11;0;0;0;0;0;0;366;0;283;29
2025-10-22; 15:47:12;1:56:25.221017;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;283;28
2025-10-22; 15:47:14;1:56:27.231263;$1;1;;12000;4197;10;0;0;0;0;0;0;366;0;283;28
2025-10-22; 15:47:16;1:56:29.241517;$1;1;;12000;4196;11;0;0;0;0;0;0;366;0;283;28
