date;system_time;cycle_time;battery_state;voltage[V];current[mA];capacity[mAh]
2025-10-25; 02:01:07;0:00:41.940024;charging;4.2;0.17;40
2025-10-25; 02:01:08;0:00:42.054656;charging;4.196;0.17;40
2025-10-25; 02:01:08;0:00:42.159345;charging;4.197;0.17;40
2025-10-25; 02:01:08;0:00:42.264467;charging;4.198;0.17;40
2025-10-25; 02:01:08;0:00:42.375886;charging;4.196;0.16;40
2025-10-25; 02:01:08;0:00:42.484214;charging;4.196;0.17;41
2025-10-25; 02:01:08;0:00:42.594288;charging;4.196;0.17;41
2025-10-25; 02:01:08;0:00:42.698187;charging;4.196;0.17;41
2025-10-25; 02:01:08;0:00:42.802226;charging;4.196;0.17;41
2025-10-25; 02:01:08;0:00:42.906335;charging;4.197;0.17;41
2025-10-25; 02:01:09;0:00:43.011710;charging;4.197;0.16;41
2025-10-25; 02:01:09;0:00:43.116512;charging;4.2;0.17;41
2025-10-25; 02:01:09;0:00:43.220702;charging;4.196;0.16;41
2025-10-25; 02:01:09;0:00:43.326346;charging;4.203;0.17;41
2025-10-25; 02:01:09;0:00:43.434999;charging;4.196;0.17;41
2025-10-25; 02:01:09;0:00:43.540946;charging;4.2;0.17;42
2025-10-25; 02:01:09;0:00:43.652669;charging;4.196;0.16;42
2025-10-25; 02:01:09;0:00:43.759097;charging;4.196;0.17;42
2025-10-25; 02:01:09;0:00:43.865325;charging;4.196;0.16;42
2025-10-25; 02:01:10;0:00:43.972604;charging;4.203;0.17;42
2025-10-25; 02:01:10;0:00:44.085856;charging;4.197;0.17;42
2025-10-25; 02:01:10;0:00:44.189134;charging;4.196;0.17;42
2025-10-25; 02:01:10;0:00:44.292099;charging;4.198;0.17;42
2025-10-25; 02:01:10;0:00:44.402320;charging;4.197;0.17;42
2025-10-25; 02:01:10;0:00:44.510920;charging;4.198;0.17;42
2025-10-25; 02:01:10;0:00:44.633348;charging;4.196;0.17;42
2025-10-25; 02:01:10;0:00:44.737492;charging;4.202;0.17;43
2025-10-25; 02:01:10;0:00:44.844254;charging;4.197;0.17;43
2025-10-25; 02:01:11;0:00:44.954417;charging;4.197;0.16;43
2025-10-25; 02:01:11;0:00:45.060116;charging;4.199;0.17;43
2025-10-25; 02:01:11;0:00:45.166757;charging;4.196;0.17;43
2025-10-25; 02:01:11;0:00:45.270676;charging;4.202;0.17;43
2025-10-25; 02:01:11;0:00:45.380364;charging;4.196;0.17;43
2025-10-25; 02:01:11;0:00:45.488460;charging;4.198;0.17;43
2025-10-25; 02:01:11;0:00:45.595174;charging;4.196;0.16;43
2025-10-25; 02:01:11;0:00:45.698429;charging;4.197;0.17;43
2025-10-25; 02:01:11;0:00:45.818955;charging;4.202;0.16;44
2025-10-25; 02:01:11;0:00:45.929363;charging;4.197;0.17;44
2025-10-25; 02:01:12;0:00:46.034736;charging;4.203;0.16;44
2025-10-25; 02:01:12;0:00:46.141630;charging;4.197;0.17;44
2025-10-25; 02:01:12;0:00:46.251944;charging;4.199;0.17;44
2025-10-25; 02:01:12;0:00:46.354969;charging;4.196;0.17;44
2025-10-25; 02:01:12;0:00:46.459907;charging;4.202;0.17;44
2025-10-25; 02:01:12;0:00:46.579943;charging;4.197;0.17;44
2025-10-25; 02:01:12;0:00:46.683623;charging;4.196;0.17;44
2025-10-25; 02:01:12;0:00:46.787804;charging;4.198;0.17;44
2025-10-25; 02:01:12;0:00:46.891868;charging;4.197;0.17;45
2025-10-25; 02:01:13;0:00:46.996802;charging;4.202;0.17;45
2025-10-25; 02:01:13;0:00:47.100848;charging;4.196;0.16;45
2025-10-25; 02:01:13;0:00:47.204891;charging;4.196;0.17;45
2025-10-25; 02:01:13;0:00:47.310976;charging;4.197;0.16;45
2025-10-25; 02:01:13;0:00:47.429951;charging;4.199;0.17;45
2025-10-25; 02:01:13;0:00:47.536571;charging;4.197;0.16;45
2025-10-25; 02:01:13;0:00:47.640734;charging;4.199;0.17;45
2025-10-25; 02:01:13;0:00:47.751194;charging;4.197;0.16;45
2025-10-25; 02:01:13;0:00:47.854858;charging;4.196;0.17;45
2025-10-25; 02:01:14;0:00:47.972181;charging;4.199;0.16;45
2025-10-25; 02:01:14;0:00:48.084114;charging;4.197;0.17;46
2025-10-25; 02:01:14;0:00:48.188401;charging;4.198;0.16;46
2025-10-25; 02:01:14;0:00:48.293114;charging;4.196;0.17;46
2025-10-25; 02:01:14;0:00:48.400713;charging;4.197;0.17;46
2025-10-25; 02:01:14;0:00:48.506276;charging;4.201;0.16;46
2025-10-25; 02:01:14;0:00:48.626125;charging;4.196;0.17;46
2025-10-25; 02:01:14;0:00:48.735367;charging;4.196;0.16;46
2025-10-25; 02:01:14;0:00:48.848696;charging;4.196;0.17;46
2025-10-25; 02:01:15;0:00:48.966134;charging;4.197;0.16;46
2025-10-25; 02:01:15;0:00:49.072633;charging;4.201;0.17;46
2025-10-25; 02:01:15;0:00:49.176873;charging;4.196;0.16;47
2025-10-25; 02:01:15;0:00:49.299569;charging;4.201;0.17;47
2025-10-25; 02:01:15;0:00:49.402849;charging;4.197;0.16;47
2025-10-25; 02:01:15;0:00:49.511196;charging;4.201;0.16;47
2025-10-25; 02:01:15;0:00:49.635800;charging;4.197;0.17;47
2025-10-25; 02:01:15;0:00:49.744988;charging;4.196;0.16;47
2025-10-25; 02:01:15;0:00:49.862610;charging;4.204;0.17;47
2025-10-25; 02:01:16;0:00:49.978122;charging;4.197;0.16;47
2025-10-25; 02:01:16;0:00:50.083198;charging;4.197;0.17;47
2025-10-25; 02:01:16;0:00:50.191107;charging;4.196;0.16;47
2025-10-25; 02:01:16;0:00:50.296705;charging;4.198;0.16;47
2025-10-25; 02:01:16;0:00:50.402684;charging;4.196;0.16;48
2025-10-25; 02:01:16;0:00:50.509393;charging;4.201;0.16;48
2025-10-25; 02:01:16;0:00:50.618717;charging;4.197;0.17;48
2025-10-25; 02:01:16;0:00:50.741463;charging;4.204;0.16;48
2025-10-25; 02:01:16;0:00:50.856352;charging;4.196;0.17;48
2025-10-25; 02:01:17;0:00:50.960263;charging;4.196;0.16;48
2025-10-25; 02:01:17;0:00:51.078687;charging;4.196;0.16;48
2025-10-25; 02:01:17;0:00:51.247862;charging;4.197;0.17;48
2025-10-25; 02:01:17;0:00:51.355940;charging;4.199;0.16;48
2025-10-25; 02:01:17;0:00:51.503960;charging;4.196;0.16;48
2025-10-25; 02:01:17;0:00:51.679064;charging;4.201;0.17;49
2025-10-25; 02:01:17;0:00:51.863176;charging;4.196;0.16;49
2025-10-25; 02:01:18;0:00:51.970608;charging;4.2;0.17;49
2025-10-25; 02:01:18;0:00:52.074412;charging;4.197;0.16;49
2025-10-25; 02:01:18;0:00:52.198792;charging;4.196;0.16;49
2025-10-25; 02:01:18;0:00:52.313641;charging;4.196;0.17;49
2025-10-25; 02:01:18;0:00:52.431593;charging;4.197;0.16;49
2025-10-25; 02:01:18;0:00:52.547252;charging;4.197;0.16;49
2025-10-25; 02:01:18;0:00:52.653717;charging;4.197;0.17;49
2025-10-25; 02:01:18;0:00:52.761285;charging;4.196;0.16;49
2025-10-25; 02:01:18;0:00:52.866136;charging;4.198;0.16;49
2025-10-25; 02:01:19;0:00:52.989829;charging;4.196;0.16;50
2025-10-25; 02:01:19;0:00:53.131557;charging;4.196;0.16;50
2025-10-25; 02:01:19;0:00:53.237321;charging;4.197;0.16;50
2025-10-25; 02:01:19;0:00:53.345059;charging;4.196;0.17;50
2025-10-25; 02:01:19;0:00:53.451387;charging;4.196;0.16;50
2025-10-25; 02:01:19;0:00:53.583916;charging;4.196;0.16;50
2025-10-25; 02:01:19;0:00:53.694060;charging;4.196;0.16;50
2025-10-25; 02:01:19;0:00:53.806642;charging;4.197;0.16;50
2025-10-25; 02:01:19;0:00:53.919989;charging;4.196;0.16;50
2025-10-25; 02:01:20;0:00:54.026645;charging;4.196;0.16;50
2025-10-25; 02:01:20;0:00:54.132173;charging;4.196;0.16;50
2025-10-25; 02:01:20;0:00:54.248368;charging;4.197;0.16;51
2025-10-25; 02:01:20;0:00:54.383619;charging;4.198;0.16;51
2025-10-25; 02:01:20;0:00:54.501195;charging;4.196;0.17;51
2025-10-25; 02:01:20;0:00:54.658688;charging;4.196;0.16;51
2025-10-25; 02:01:20;0:00:54.765629;charging;4.197;0.16;51
2025-10-25; 02:01:20;0:00:54.880122;charging;4.197;0.17;51
2025-10-25; 02:01:21;0:00:55.137863;charging;4.197;0.16;51
2025-10-25; 02:01:21;0:00:55.400278;charging;4.201;0.16;51
2025-10-25; 02:01:21;0:00:55.554837;charging;4.197;0.17;51
2025-10-25; 02:01:21;0:00:55.680984;charging;4.197;0.16;51
2025-10-25; 02:01:21;0:00:55.832773;charging;4.196;0.16;52
2025-10-25; 02:01:21;0:00:55.940233;charging;4.196;0.16;52
2025-10-25; 02:01:22;0:00:56.044457;charging;4.196;0.16;52
2025-10-25; 02:01:22;0:00:56.148224;charging;4.197;0.16;52
2025-10-25; 02:01:22;0:00:56.252061;charging;4.197;0.16;52
2025-10-25; 02:01:22;0:00:56.357852;charging;4.197;0.16;52
2025-10-25; 02:01:22;0:00:56.462738;charging;4.201;0.16;52
2025-10-25; 02:01:22;0:00:56.631890;charging;4.197;0.16;52
2025-10-25; 02:01:22;0:00:56.748783;charging;4.196;0.16;52
2025-10-25; 02:01:22;0:00:56.852923;charging;4.196;0.16;52
2025-10-25; 02:01:23;0:00:56.956761;charging;4.197;0.16;52
2025-10-25; 02:01:23;0:00:57.061166;charging;4.196;0.16;53
2025-10-25; 02:01:23;0:00:57.165349;charging;4.196;0.16;53
2025-10-25; 02:01:23;0:00:57.282177;charging;4.196;0.16;53
2025-10-25; 02:01:23;0:00:57.402478;charging;4.197;0.16;53
2025-10-25; 02:01:23;0:00:57.525967;charging;4.196;0.16;53
2025-10-25; 02:01:23;0:00:57.631893;charging;4.196;0.16;53
2025-10-25; 02:01:23;0:00:57.747763;charging;4.197;0.16;53
2025-10-25; 02:01:23;0:00:57.851248;charging;4.196;0.16;53
2025-10-25; 02:01:24;0:00:57.959714;charging;4.196;0.16;53
2025-10-25; 02:01:24;0:00:58.068506;charging;4.197;0.16;53
2025-10-25; 02:01:24;0:00:58.173404;charging;4.196;0.16;53
2025-10-25; 02:01:24;0:00:58.283533;charging;4.197;0.16;54
2025-10-25; 02:01:24;0:00:58.399521;charging;4.196;0.16;54
2025-10-25; 02:01:24;0:00:58.518879;charging;4.197;0.16;54
2025-10-25; 02:01:24;0:00:58.622809;charging;4.196;0.16;54
2025-10-25; 02:01:24;0:00:58.729841;charging;4.196;0.16;54
2025-10-25; 02:01:24;0:00:58.835407;charging;4.196;0.16;54
2025-10-25; 02:01:25;0:00:58.942568;charging;4.197;0.16;54
2025-10-25; 02:01:25;0:00:59.055334;charging;4.197;0.16;54
2025-10-25; 02:01:25;0:00:59.162733;charging;4.196;0.16;54
2025-10-25; 02:01:25;0:00:59.271216;charging;4.197;0.16;54
2025-10-25; 02:01:25;0:00:59.382132;charging;4.197;0.16;54
2025-10-25; 02:01:25;0:00:59.487506;charging;4.197;0.16;55
2025-10-25; 02:01:25;0:00:59.595478;charging;4.196;0.16;55
2025-10-25; 02:01:25;0:00:59.703527;charging;4.196;0.16;55
2025-10-25; 02:01:25;0:00:59.809787;charging;4.196;0.16;55
2025-10-25; 02:01:25;0:00:59.917622;charging;4.196;0.16;55
2025-10-25; 02:01:26;0:01:00.021476;charging;4.197;0.16;55
2025-10-25; 02:01:26;0:01:00.136705;charging;4.196;0.16;55
2025-10-25; 02:01:26;0:01:00.242365;charging;4.196;0.16;55
2025-10-25; 02:01:26;0:01:00.358914;charging;4.196;0.16;55
2025-10-25; 02:01:26;0:01:00.467909;charging;4.196;0.16;55
2025-10-25; 02:01:26;0:01:00.583835;charging;4.196;0.16;56
2025-10-25; 02:01:26;0:01:00.688641;charging;4.196;0.16;56
2025-10-25; 02:01:26;0:01:00.803385;charging;4.196;0.16;56
2025-10-25; 02:01:26;0:01:00.910846;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.014506;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.134503;charging;4.197;0.16;56
2025-10-25; 02:01:27;0:01:01.242791;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.346479;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.459486;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.565790;charging;4.196;0.16;56
2025-10-25; 02:01:27;0:01:01.676616;charging;4.197;0.16;56
2025-10-25; 02:01:27;0:01:01.782570;charging;4.197;0.16;57
2025-10-25; 02:01:27;0:01:01.885486;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:01.988507;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.109650;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.230289;charging;4.196;0.16;57
2025-10-25; 02:01:28;0:01:02.335782;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.439104;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.544876;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.652390;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.757128;charging;4.197;0.16;57
2025-10-25; 02:01:28;0:01:02.860821;charging;4.196;0.16;57
2025-10-25; 02:01:29;0:01:02.966760;charging;4.196;0.16;58
2025-10-25; 02:01:29;0:01:03.077799;charging;4.196;0.16;58
2025-10-25; 02:01:29;0:01:03.183440;charging;4.196;0.16;58
2025-10-25; 02:01:29;0:01:03.289196;charging;4.197;0.16;58
2025-10-25; 02:01:29;0:01:03.423170;charging;4.197;0.16;58
2025-10-25; 02:01:29;0:01:03.539594;charging;4.197;0.16;58
2025-10-25; 02:01:29;0:01:03.643416;charging;4.196;0.16;58
2025-10-25; 02:01:29;0:01:03.746897;charging;4.196;0.16;58
2025-10-25; 02:01:29;0:01:03.853905;charging;4.196;0.16;58
2025-10-25; 02:01:30;0:01:03.996876;charging;4.196;0.16;58
2025-10-25; 02:01:30;0:01:04.104770;charging;4.197;0.16;58
2025-10-25; 02:01:30;0:01:04.212847;charging;4.197;0.16;59
2025-10-25; 02:01:30;0:01:04.318020;charging;4.196;0.16;59
2025-10-25; 02:01:30;0:01:04.479088;charging;4.197;0.16;59
2025-10-25; 02:01:30;0:01:04.600522;charging;4.197;0.16;59
2025-10-25; 02:01:30;0:01:04.752051;charging;4.197;0.16;59
2025-10-25; 02:01:30;0:01:04.861095;charging;4.197;0.16;59
2025-10-25; 02:01:31;0:01:04.967822;charging;4.196;0.16;59
2025-10-25; 02:01:31;0:01:05.105883;charging;4.197;0.16;59
2025-10-25; 02:01:31;0:01:05.211265;charging;4.197;0.16;59
2025-10-25; 02:01:31;0:01:05.318919;charging;4.197;0.16;59
2025-10-25; 02:01:31;0:01:05.424231;charging;4.196;0.16;59
2025-10-25; 02:01:31;0:01:05.528322;charging;4.196;0.16;60
2025-10-25; 02:01:31;0:01:05.631979;charging;4.197;0.16;60
2025-10-25; 02:01:31;0:01:05.736225;charging;4.197;0.16;60
2025-10-25; 02:01:31;0:01:05.847949;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:05.952533;charging;4.196;0.16;60
2025-10-25; 02:01:32;0:01:06.061543;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:06.170521;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:06.305961;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:06.410850;charging;4.196;0.16;60
2025-10-25; 02:01:32;0:01:06.518370;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:06.621886;charging;4.197;0.16;60
2025-10-25; 02:01:32;0:01:06.725195;charging;4.197;0.16;61
2025-10-25; 02:01:32;0:01:06.842053;charging;4.196;0.16;61
2025-10-25; 02:01:33;0:01:06.960601;charging;4.197;0.15;61
2025-10-25; 02:01:33;0:01:07.074378;charging;4.197;0.16;61
2025-10-25; 02:01:33;0:01:07.180103;charging;4.196;0.15;61
2025-10-25; 02:01:33;0:01:07.283954;charging;4.196;0.16;61
2025-10-25; 02:01:33;0:01:07.387579;charging;4.196;0.16;61
2025-10-25; 02:01:33;0:01:07.498348;charging;4.196;0.16;61
2025-10-25; 02:01:33;0:01:07.615832;charging;4.196;0.15;61
2025-10-25; 02:01:33;0:01:07.730332;charging;4.196;0.16;61
2025-10-25; 02:01:33;0:01:07.840383;charging;4.196;0.16;61
2025-10-25; 02:01:34;0:01:07.957324;charging;4.201;0.15;62
2025-10-25; 02:01:34;0:01:08.067273;charging;4.196;0.15;62
2025-10-25; 02:01:34;0:01:08.181148;charging;4.196;0.15;62
2025-10-25; 02:01:34;0:01:08.286123;charging;4.196;0.16;62
2025-10-25; 02:01:34;0:01:08.405915;charging;4.196;0.15;62
2025-10-25; 02:01:34;0:01:08.513351;charging;4.196;0.15;62
2025-10-25; 02:01:34;0:01:08.635884;charging;4.197;0.16;62
2025-10-25; 02:01:34;0:01:08.740480;charging;4.197;0.15;62
2025-10-25; 02:01:34;0:01:08.861175;charging;4.197;0.16;62
2025-10-25; 02:01:35;0:01:08.975944;charging;4.197;0.15;62
2025-10-25; 02:01:35;0:01:09.080693;charging;4.197;0.16;62
2025-10-25; 02:01:35;0:01:09.186827;charging;4.197;0.16;63
2025-10-25; 02:01:35;0:01:09.292823;charging;4.196;0.15;63
2025-10-25; 02:01:35;0:01:09.400658;charging;4.197;0.15;63
2025-10-25; 02:01:35;0:01:09.509354;charging;4.197;0.16;63
2025-10-25; 02:01:35;0:01:09.628495;charging;4.196;0.16;63
2025-10-25; 02:01:35;0:01:09.735551;charging;4.196;0.15;63
2025-10-25; 02:01:35;0:01:09.840055;charging;4.196;0.16;63
2025-10-25; 02:01:36;0:01:09.946549;charging;4.196;0.15;63
2025-10-25; 02:01:36;0:01:10.063114;charging;4.196;0.15;63
2025-10-25; 02:01:36;0:01:10.175843;charging;4.196;0.16;63
2025-10-25; 02:01:36;0:01:10.290108;charging;4.196;0.16;63
2025-10-25; 02:01:36;0:01:10.398972;charging;4.197;0.15;64
2025-10-25; 02:01:36;0:01:10.517989;charging;4.196;0.16;64
2025-10-25; 02:01:36;0:01:10.623241;charging;4.197;0.16;64
2025-10-25; 02:01:36;0:01:10.729039;charging;4.197;0.15;64
2025-10-25; 02:01:36;0:01:10.832929;charging;4.197;0.16;64
2025-10-25; 02:01:36;0:01:10.936487;charging;4.197;0.15;64
2025-10-25; 02:01:37;0:01:11.039472;charging;4.196;0.15;64
2025-10-25; 02:01:37;0:01:11.142603;charging;4.196;0.16;64
2025-10-25; 02:01:37;0:01:11.245665;charging;4.196;0.16;64
2025-10-25; 02:01:37;0:01:11.349369;charging;4.196;0.15;64
2025-10-25; 02:01:37;0:01:11.454006;charging;4.197;0.15;64
2025-10-25; 02:01:37;0:01:11.565262;charging;4.196;0.16;65
2025-10-25; 02:01:37;0:01:11.671541;charging;4.197;0.16;65
2025-10-25; 02:01:37;0:01:11.781007;charging;4.197;0.15;65
2025-10-25; 02:01:37;0:01:11.894338;charging;4.196;0.15;65
2025-10-25; 02:01:38;0:01:12.021642;charging;4.196;0.16;65
2025-10-25; 02:01:38;0:01:12.133405;charging;4.196;0.16;65
2025-10-25; 02:01:38;0:01:12.237237;charging;4.196;0.15;65
2025-10-25; 02:01:38;0:01:12.341179;charging;4.197;0.15;65
2025-10-25; 02:01:38;0:01:12.446011;charging;4.196;0.15;65
2025-10-25; 02:01:38;0:01:12.554630;charging;4.196;0.16;65
2025-10-25; 02:01:38;0:01:12.672412;charging;4.196;0.15;65
2025-10-25; 02:01:38;0:01:12.847583;charging;4.197;0.15;66
2025-10-25; 02:01:39;0:01:13.003400;charging;4.197;0.16;66
2025-10-25; 02:01:39;0:01:13.212858;charging;4.197;0.15;66
2025-10-25; 02:01:39;0:01:13.449355;charging;4.197;0.15;66
2025-10-25; 02:01:39;0:01:13.558349;charging;4.197;0.16;66
2025-10-25; 02:01:39;0:01:13.743924;charging;4.196;0.16;66
2025-10-25; 02:01:39;0:01:13.935970;charging;4.197;0.15;66
2025-10-25; 02:01:40;0:01:14.059608;charging;4.197;0.15;66
2025-10-25; 02:01:40;0:01:14.203593;charging;4.196;0.15;66
2025-10-25; 02:01:40;0:01:14.337138;charging;4.197;0.16;66
2025-10-25; 02:01:40;0:01:14.479401;charging;4.196;0.16;66
2025-10-25; 02:01:40;0:01:14.628336;charging;4.197;0.15;67
2025-10-25; 02:01:40;0:01:14.763388;charging;4.196;0.15;67
2025-10-25; 02:01:40;0:01:14.919869;charging;4.196;0.16;67
2025-10-25; 02:01:41;0:01:15.028835;charging;4.197;0.15;67
2025-10-25; 02:01:41;0:01:15.192543;charging;4.197;0.16;67
2025-10-25; 02:01:41;0:01:15.402784;charging;4.197;0.15;67
2025-10-25; 02:01:41;0:01:15.543213;charging;4.197;0.15;67
2025-10-25; 02:01:41;0:01:15.691932;charging;4.196;0.15;67
2025-10-25; 02:01:41;0:01:15.845819;charging;4.197;0.16;67
2025-10-25; 02:01:42;0:01:15.951053;charging;4.197;0.15;67
2025-10-25; 02:01:42;0:01:16.062768;charging;4.197;0.15;67
2025-10-25; 02:01:42;0:01:16.168964;charging;4.196;0.16;68
2025-10-25; 02:01:42;0:01:16.275073;charging;4.196;0.15;68
2025-10-25; 02:01:42;0:01:16.389476;charging;4.196;0.15;68
2025-10-25; 02:01:42;0:01:16.494944;charging;4.196;0.15;68
2025-10-25; 02:01:42;0:01:16.601701;charging;4.197;0.15;68
2025-10-25; 02:01:42;0:01:16.817214;charging;4.196;0.15;68
2025-10-25; 02:01:43;0:01:16.982908;charging;4.196;0.15;68
2025-10-25; 02:01:43;0:01:17.098098;charging;4.196;0.16;68
2025-10-25; 02:01:43;0:01:17.207404;charging;4.197;0.15;68
2025-10-25; 02:01:43;0:01:17.346195;charging;4.196;0.15;68
2025-10-25; 02:01:43;0:01:17.451651;charging;4.197;0.15;68
2025-10-25; 02:01:43;0:01:17.559413;charging;4.197;0.16;68
2025-10-25; 02:01:43;0:01:17.702158;charging;4.196;0.15;69
2025-10-25; 02:01:43;0:01:17.812523;charging;4.197;0.15;69
2025-10-25; 02:01:43;0:01:17.923234;charging;4.196;0.16;69
2025-10-25; 02:01:44;0:01:18.027102;charging;4.197;0.15;69
2025-10-25; 02:01:44;0:01:18.130862;charging;4.197;0.15;69
2025-10-25; 02:01:44;0:01:18.239646;charging;4.197;0.16;69
2025-10-25; 02:01:44;0:01:18.367533;charging;4.197;0.15;69
2025-10-25; 02:01:44;0:01:18.474970;charging;4.197;0.15;69
2025-10-25; 02:01:44;0:01:18.585600;charging;4.196;0.16;69
2025-10-25; 02:01:44;0:01:18.690699;charging;4.196;0.15;69
2025-10-25; 02:01:44;0:01:18.795635;charging;4.197;0.15;69
2025-10-25; 02:01:44;0:01:18.903152;charging;4.197;0.15;70
2025-10-25; 02:01:45;0:01:19.010057;charging;4.196;0.16;70
2025-10-25; 02:01:45;0:01:19.114658;charging;4.197;0.16;70
2025-10-25; 02:01:45;0:01:19.232588;charging;4.196;0.15;70
2025-10-25; 02:01:45;0:01:19.340784;charging;4.197;0.15;70
2025-10-25; 02:01:45;0:01:19.501418;charging;4.197;0.16;70
2025-10-25; 02:01:45;0:01:19.651090;charging;4.197;0.15;70
2025-10-25; 02:01:45;0:01:19.795008;charging;4.197;0.15;70
2025-10-25; 02:01:45;0:01:19.903239;charging;4.197;0.16;70
2025-10-25; 02:01:46;0:01:20.009758;charging;4.196;0.15;70
2025-10-25; 02:01:46;0:01:20.116668;charging;4.197;0.15;70
2025-10-25; 02:01:46;0:01:20.249314;charging;4.197;0.16;71
2025-10-25; 02:01:46;0:01:20.383453;charging;4.196;0.15;71
2025-10-25; 02:01:46;0:01:20.556857;charging;4.197;0.15;71
2025-10-25; 02:01:46;0:01:20.753633;charging;4.197;0.15;71
2025-10-25; 02:01:46;0:01:20.863235;charging;4.196;0.15;71
2025-10-25; 02:01:47;0:01:21.003814;charging;4.196;0.15;71
2025-10-25; 02:01:47;0:01:21.124383;charging;4.197;0.15;71
2025-10-25; 02:01:47;0:01:21.309870;charging;4.197;0.16;71
2025-10-25; 02:01:47;0:01:21.502818;charging;4.196;0.15;71
2025-10-25; 02:01:47;0:01:21.681873;charging;4.196;0.15;71
2025-10-25; 02:01:47;0:01:21.838144;charging;4.197;0.15;71
2025-10-25; 02:01:48;0:01:21.946062;charging;4.196;0.15;72
2025-10-25; 02:01:48;0:01:22.123641;charging;4.197;0.15;72
2025-10-25; 02:01:48;0:01:22.227593;charging;4.197;0.16;72
2025-10-25; 02:01:48;0:01:22.331579;charging;4.197;0.15;72
2025-10-25; 02:01:48;0:01:22.440189;charging;4.197;0.15;72
2025-10-25; 02:01:48;0:01:22.555494;charging;4.197;0.15;72
2025-10-25; 02:01:48;0:01:22.678333;charging;4.197;0.15;72
2025-10-25; 02:01:48;0:01:22.839229;charging;4.197;0.15;72
2025-10-25; 02:01:49;0:01:22.950068;charging;4.196;0.15;72
2025-10-25; 02:01:49;0:01:23.095844;charging;4.196;0.15;72
2025-10-25; 02:01:49;0:01:23.214449;charging;4.197;0.16;72
2025-10-25; 02:01:49;0:01:23.367485;charging;4.197;0.15;72
2025-10-25; 02:01:49;0:01:23.472897;charging;4.196;0.15;73
2025-10-25; 02:01:49;0:01:23.681627;charging;4.197;0.15;73
2025-10-25; 02:01:50;0:01:24.078662;charging;4.196;0.15;73
2025-10-25; 02:01:50;0:01:24.214112;charging;4.197;0.16;73
2025-10-25; 02:01:50;0:01:24.329600;charging;4.196;0.15;73
2025-10-25; 02:01:50;0:01:24.460684;charging;4.197;0.15;73
2025-10-25; 02:01:50;0:01:24.580224;charging;4.197;0.15;73
2025-10-25; 02:01:50;0:01:24.690084;charging;4.197;0.16;73
2025-10-25; 02:01:50;0:01:24.810113;charging;4.196;0.15;73
2025-10-25; 02:01:50;0:01:24.917535;charging;4.197;0.15;73
2025-10-25; 02:01:51;0:01:25.099423;charging;4.196;0.15;73
2025-10-25; 02:01:51;0:01:25.218117;charging;4.197;0.15;74
2025-10-25; 02:01:51;0:01:25.324924;charging;4.196;0.15;74
2025-10-25; 02:01:51;0:01:25.478864;charging;4.196;0.15;74
2025-10-25; 02:01:51;0:01:25.700521;charging;4.197;0.15;74
2025-10-25; 02:01:51;0:01:25.875410;charging;4.196;0.15;74
2025-10-25; 02:01:52;0:01:25.987083;charging;4.197;0.15;74
2025-10-25; 02:01:52;0:01:26.108049;charging;4.196;0.15;74
2025-10-25; 02:01:52;0:01:26.212991;charging;4.196;0.15;74
2025-10-25; 02:01:52;0:01:26.327359;charging;4.196;0.15;74
2025-10-25; 02:01:52;0:01:26.431740;charging;4.196;0.15;74
2025-10-25; 02:01:52;0:01:26.568549;charging;4.197;0.15;74
2025-10-25; 02:01:52;0:01:26.676302;charging;4.196;0.15;75
2025-10-25; 02:01:52;0:01:26.788472;charging;4.196;0.15;75
2025-10-25; 02:01:52;0:01:26.899819;charging;4.196;0.15;75
2025-10-25; 02:01:53;0:01:27.012008;charging;4.196;0.15;75
2025-10-25; 02:01:53;0:01:27.188329;charging;4.197;0.15;75
2025-10-25; 02:01:53;0:01:27.292688;charging;4.197;0.15;75
2025-10-25; 02:01:53;0:01:27.689719;charging;4.197;0.15;75
2025-10-25; 02:01:54;0:01:28.169000;charging;4.197;0.15;75
2025-10-25; 02:01:54;0:01:28.275754;charging;4.197;0.15;75
2025-10-25; 02:01:54;0:01:28.382052;charging;4.197;0.15;75
2025-10-25; 02:01:54;0:01:28.492787;charging;4.197;0.15;75
2025-10-25; 02:01:54;0:01:28.599027;charging;4.196;0.15;75
2025-10-25; 02:01:54;0:01:28.703843;charging;4.197;0.15;76
